global_id	parent_global_id	id	parent_id	level	article	discussion	timestamp	day	author	parent_author	author_name	parent_author_name	date	text	thread
78	77	78	77	2	34194757	0	-1	-1	-1	1	-1	SEWilco	-1	:: ([[User:William M. Connolley|William M. Connolley]] 12:58, 15 Mar 2005 (UTC)) That would be &quot;regime changes&quot; in my terminology.   <LF>	 Paradigms 
79	2	79	2	-8	34194757	0	0	0	0	0	0	0	0	== Temporary injunction ==	 Temporary injunction 
80	79	80	79	0	34194757	0	18613546	1603	6	0	Maveric149	0	2:46, 23 May 2005 (UTC)	Copied here from [[Wikipedia:Requests for arbitration/William M. Connolley and Cortonin#Temporary injunction]]:   <LF>   Since revert wars between the [[user:Cortonin|Cortonin]] and [[user:William M. Connolley|William M. Connolley]] have continued through this arbitration, both users are hereby barred from reverting any article related to climate change more than once per 24 hour period. Each and every revert (partial or full) needs to be backed up on the relevant talk page with reliable sources (such as peer reviewed journals/works, where appropriate). Administrators can regard failure to abide by this ruling as a violation of the [[WP:3RR]] and act accordingly. Recent reverts by Cortonin   <LF>   [http://en.wikipedia.org/w/index.php?title=Greenhouse_effect&amp;diff=prev&amp;oldid=14076250]   <LF>   [http://en.wikipedia.org/w/index.php?title=Greenhouse_effect&amp;diff=prev&amp;oldid=14072065]   <LF>   [http://en.wikipedia.org/w/index.php?title=Greenhouse_effect&amp;diff=prev&amp;oldid=13847381]    <LF>   [http://en.wikipedia.org/w/index.php?title=Greenhouse_effect&amp;diff=prev&amp;oldid=13828814]   <LF>   [http://en.wikipedia.org/w/index.php?title=Solar_greenhouse_%28technical%29&amp;diff=0]   <LF>   by William M. Connolley   <LF>   [http://en.wikipedia.org/w/index.php?title=Greenhouse_effect&amp;diff=0]    <LF>   [http://en.wikipedia.org/w/index.php?title=Ross_McKitrick&amp;diff=prev&amp;oldid=14082906]    <LF>   [http://en.wikipedia.org/w/index.php?title=Global_warming&amp;diff=prev&amp;oldid=14085987]   <LF>   [http://en.wikipedia.org/w/index.php?title=Global_warming&amp;diff=prev&amp;oldid=14077463]    <LF>   [http://en.wikipedia.org/w/index.php?title=Greenhouse_effect&amp;diff=prev&amp;oldid=14083726]   <LF>   Additional reverts by others involved in these revert wars may result in them joining this case.    <LF>	 Temporary injunction 
81	2	81	2	-8	34194757	0	0	0	0	0	0	0	0	==All timescales?==	All timescales?
82	81	82	81	1	34194757	0	-1	-1	-1	0	-1	0	-1	From the first para:   <LF>	All timescales?
83	82	83	82	2	34194757	0	-1	-1	-1	-1	-1	-1	-1	:''...all timescales and in all of the components of climate, including precipitation and clouds as well as temperature.''   <LF>   I don't know if it was meant to include short-term events such as cloud formation and such, which the wording does accomodate. It shouldn't - that's [[weather]], not [[climate]]. Climate is the average state/behaviour of stationary (in the statistical sense) weather patterns over med- to long-term. And so cloud formation (etc) cannot be climate change. (Since I haven't been adding to this page, I make the comment here first.) [[User:Daniel Collins|Daniel Collins]] 3 July 2005 04:26 (UTC)   <LF>   :''precipitation and clouds as well as temperature'' are indeed weather phenomena. But, changes in precipitation, clouds, and temperature patterns over the long term is climate change or the result of climate change. Changes in climate produce different weather patterns. So the changes in the ''short term events'' are the product of long term climate change. -[[User:Vsmith|Vsmith]] 3 July 2005 04:55 (UTC)   <LF>	All timescales?
84	83	84	83	3	34194757	0	-1	-1	-1	-1	-1	-1	-1	::I'm still not with you. Changes in precip can occur over many timescales. This would not exclusively be climate change. CC would be changes in the character of weather phenomena over a long period. Climate change affects the weather is a more accurate way of embodying the relationship. To give the impression that the dt in dC/dt is a day - raining one day, not the next - isn't right. [[User:Daniel Collins|Daniel Collins]] 3 July 2005 14:07 (UTC)   <LF>	All timescales?
85	84	85	84	4	34194757	0	-1	-1	-1	-1	-1	-1	-1	:::OK, I reread the paragraph. This time through - ''it can be taken to mean changes over all timescales'', the '''all timescales''' jumped out at me as the problem since it includes daily and other short term weather fluctuations. And I agree that it confuses the difference between weather and climate. [[User:Vsmith|Vsmith]] 3 July 2005 15:17 (UTC)   <LF>	All timescales?
86	81	86	81	1	34194757	0	-1	-1	-1	0	-1	0	-1	::::I should have given emphasis to the &quot;all&quot;, to make the case clearer. [[User:Daniel Collins|Daniel Collins]] 3 July 2005 15:22 (UTC)   <LF>   The current state of the intro is now mildy wrong, since climate includes variability not just averages. For example, if precip were to change so that it rained 2x as much, but only every other day, that would be a change in climate, even if the average precip remained unchanged. [[User:William M. Connolley|William M. Connolley]] 2005-07-03 20:00:16 (UTC).   <LF>	All timescales?
87	81	87	81	1	34194757	0	-1	-1	-1	0	-1	0	-1	:Absolutely agreed. Most acurate to say changes in statistics, but that's not helpful for communication. [[User:Daniel Collins|Daniel Collins]] 3 July 2005 20:09 (UTC)   <LF>	All timescales?
88	1	88	1	-9	34194757	0	0	0	0	0	0	0	0	<Talk:Climate change/Archive 2>	All timescales?
89	88	89	88	-8	34194757	0	0	0	0	0	0	0	0	== Recent Rewrite ==	 Recent Rewrite 
90	89	90	89	2	34194757	0	-1	-1	-1	0	-1	0	-1	I took it upon myself to rewrite this article to fulfill the promise of its introduction.  In other words, to make this article about climate change of all kinds and on all time scales, rather than a crude microcosm of the [[global warming]] debate.  I hope it can keep that focus.   <LF>	 Recent Rewrite 
91	89	91	89	2	34194757	0	19915610	2507	1368728783	0	81.149.36.207	0	7:50, 13 November 2007 (UTC)	:: Fantastic work, three cheers ... let us pray the focus remains  &lt;small&gt;—	 Recent Rewrite 
92	89	92	89	0	34194757	0	18682925	1651	7	0	Dragons flight	0	7:05, July 10, 2005 (UTC)	It is not the best article, and still has problems, particularly with documentation.  Some of it could probably do to be expanded, other parts could still be shrunk.  I haven't covered all of the topics covered in the original article, but I believe that most, if not all, of the topics are either here or covered in other articles, particularly global warming articles.   <LF>   In most of what I have written, I have tried to be brief.  There are too many issues to include them all in this article, so I have tried to provide most sections with a decent summary and [[wikilink]] all of the major topics.  Hopefully people will see this as a good thing.   <LF>   For the immediate future, I don't think I'll edit this any more.  I'd rather other people look at it and have a go.  Hopefully, you won't think it is so horrible it needs to go away.  :-)   <LF>	 Recent Rewrite 
93	88	93	88	-8	34194757	0	0	0	0	0	0	0	0	== Developing a schema ==	 Developing a schema 
94	93	94	93	0	34194757	0	18691649	1657	4	0	Rd232	0	8:29, 16 July 2005 (UTC)	Anybody interested in this subject, please see my comment on [[Talk:global warming]]. I realise my thought on a possible merger with GW isn't likely to fly (though the amount of overlap should give pause for thought), but how about the rest of what I said, in terms of developing the topic structure? Anybody out ther	 Developing a schema 
95	88	95	88	-8	34194757	0	0	0	0	0	0	0	0	== plate tectonics and climate change ==	 plate tectonics and climate change 
96	95	96	95	0	34194757	0	18729148	1683	8	0	Mccready	0	9:28, 11 August 2005 (UTC)	Could we add an external source for this comment in the article:   <LF>   &quot;More recently, plate motions have been implicated in the intensification of the present ice age when approximately ~3 million years ago, the North and South American plates collided to form the Isthmus of Panama and shut off direct mixing between the Atlantic and Pacific Oceans.&quot;   <LF>	 plate tectonics and climate change 
97	95	97	95	0	34194757	0	18744806	1694	9	0	Daniel Collins	0	6:26, 22 August 2005 (UTC)	In other news, see Molnar and England (1990), ''Late cenezoic uplift of mountain-ranges and global climate change - chicken or egg'', Nature 346 (6279): 29-34 JUL 5 1990. An excellent, oft-cited piece of wor	 plate tectonics and climate change 
98	88	98	88	-8	34194757	0	0	0	0	0	0	0	0	== WAS's list ==	 WAS's list 
99	98	99	98	0	34194757	0	18730480	1684	7	0	Dragons flight	0	7:40, August 12, 2005 (UTC)	[[User:WAS 4.250]] added the following list to the introduction of the article.  It isn't really appropriate there as it duplicates much of the table of contents and takes up a lot of space.  However it may be appropriate to expand on some of these within the article, so I am moving the list here for discussio	 WAS's list 
100	98	100	98	0	34194757	0	-1	-1	-1	0	-1	0	-1	These changes come from:    <LF>   *internal processes:    <LF>   **[[plate tectonics]]    <LF>   ***[[volcano]] ([[heat]], [[ash]], [[greenhouse gas]]es)    <LF>   **[[radioactivity]] ([[heat]])    <LF>   *external processes:    <LF>   **[[sun]] ([[heat]])    <LF>   **[[meteors]] ([[heat]], [[ash]], [[greenhouse gas]]es)    <LF>   *surface processes:    <LF>   **[[Global climate model|air and water movement]]    <LF>   ***[[methane clathrate]]    <LF>   ***[[polar ice cap]]    <LF>   **[[life]]    <LF>   ***[[bacteria]]    <LF>   ***[[plants]] (largest life effect ever was adding [[oxygen]] to the [[atmosphere]])    <LF>   ***[[animal|animals]]    <LF>   ****[[anthropogenic climate change|human]]   <LF>	 WAS's list 
101	88	101	88	-8	34194757	0	0	0	0	0	0	0	0	== Wikibooks links ==	 Wikibooks links 
102	101	102	101	0	34194757	0	-1	-1	-1	0	-1	0	-1	I removed the wikibook link, because the wikibooks pages are currently rubbish. And I don't mean they are overly sketpical, they are just a confused mishmash. There is no point in referring a general reader to them. If editors want to see the link, it here:   <LF>   {{Wikibooks|nested=yes}}   <LF>   [[User:William M. Connolley|William M. Connolley]] 11:06:47, 2005-09-06 (UTC).   <LF>	 Wikibooks links 
103	88	103	88	-8	34194757	0	0	0	0	0	0	0	0	== next century? ==	 next century? 
104	103	104	103	0	34194757	0	18904265	1804	10	0	DirkvdM	0	0:05, 11 December 2005 (UTC)	Under 'Human influences &gt; fossil fuels' it says the CO2 levels are &quot;projected to reach more than 560 ppm before the end of the next century.&quot; Of course what this means depends on when it was written. 'The next century' is not a very good wording. Which century is meant here? I suppose that a projection to the year 2200 would go too far and this is copied from a text written in the 20th centur	 next century? 
105	103	105	103	0	34194757	0	19514991	2229	407614495	0	24.75.180.31	0	2:51, 8 February 2007 (UTC)	As if predicting to 2100 is ''not'' too far to predict? Imaging someone in 1900 predicting what life would be like tod	 next century? 
106	88	106	88	-8	34194757	0	0	0	0	0	0	0	0	== See-also ==	 See-also 
107	106	107	106	0	34194757	0	18921875	1817	11	0	William M. Connolley	0	5:35, 23 December 2005 (UTC)	I removed some see-also's, on the grounds that they are already linked in the article. Nrcprm2026 re-added them, on the grounds that &quot;Hey, I wanted to read those&quot;. Well you can't, but this isn't your presonal bookmark space. [[Global warming]] and UNFCC are in the text: there is no point in repeating them. Links to IPCC belong on the IPCC page. Links to Palaeo belongs on the palaeo page. http://climatechangeaction.blogspot.com is I think just advertising itself: its not important enough to be her	 See-also 
108	107	108	107	1	34194757	0	18923099	1818	12	11	Nrcprm2026	William M. Connolley	1:59, 24 December 2005 (UTC)	: I doubt that see also lists should be trimmed just for the sake of brevity.  I do agree that irrelevant items should be removed, but please consider the first-time reader who gets to the end of an article and then must decide what to read next.  I think it is very appropriate that [[global warming]] be on the see also list for [[climate change]], and I don't think a reasonable person could deny that.  The wiki is not your personal research draft; there are plenty of people who have less expertise than you and could use some direction after taking in a long article.   <LF>   : Plus, the things I wanted to read were the external links that you clipped as I was going through them.  I hope you didn't take those out again as well.  There's plenty of room to have hyperlinks and annotated footnotes both, don't you agre	 See-also 
109	88	109	88	-8	34194757	0	0	0	0	0	0	0	0	== Extreme weather cost graph ==	 Extreme weather cost graph 
