revision_id	section_name
10327756	solar variation theory
10327756	spread of disease
10327756	stop of drift
10327756	temperature records
10327756	the relation between global warming and global dimming
10327756	the relation between global warming and ozone depletion
10327756	theories and criticisms
10327756	theories to explain temperature change
10327756	[[united nations]]
10333458	abstract
10333458	carbon dioxide "production"
10333458	climate models
10333458	conservative-affiliated
10333458	educational
10333458	environmentalist
10333458	external links
10333458	greenhouse gas theory
10333458	independent (or receives too little support to constitute "sponsorship")
10333458	industry-sponsored
10333458	more extreme weather
10333458	newspapers, magazines, and broadcasts
10333458	other
10333458	other global warmings
10333458	other theories
10333458	possible positive effects
10333458	potential effects
10333458	references
10333458	scientific
10333458	scientific opinion
10333458	sea level rise
10333458	see also
10333458	solar variation theory
10333458	spread of disease
10333458	stop of drift
10333458	temperature records
10333458	the relation between global warming and global dimming
10333458	the relation between global warming and ozone depletion
10333458	theories and criticisms
10333458	theories to explain temperature change
10333458	[[united nations]]
10341424	abstract
10342603	abstract
10343172	abstract
10344209	abstract
10344461	abstract
10401669	abstract
10401978	abstract
10402148	abstract
10402386	abstract
10403703	abstract
10404054	abstract
10404738	abstract
10405707	abstract
10406017	abstract
10408282	abstract
10427635	abstract
10427830	independent (or receives too little support to constitute "sponsorship")
10427950	independent (or receives too little support to constitute "sponsorship")
10472880	see also
10473028	temperature records
10476245	temperature records
10476412	abstract
10476875	abstract
10554678	abstract
10554678	carbon dioxide
10554678	climate models
10554678	greenhouse gas theory
10554678	greenhouse gases
10554678	methane
10554678	models of global warming
10554678	scientific opinion
10554678	temperature records
10554678	theories to explain temperature change
10557498	abstract
10559742	abstract
10559742	models of global warming
10559757	temperature records
10559776	abstract
10559864	abstract
10559864	temperature records
10561247	abstract
10561247	models of global warming
10561403	abstract
10561403	carbon dioxide
10561403	climate models
10561403	greenhouse gas theory
10561403	greenhouse gases
10561403	methane
10561403	models of global warming
10561403	scientific opinion
10561403	temperature records
10561403	theories to explain temperature change
10562464	abstract
10562464	carbon dioxide
10562464	climate models
10562464	greenhouse gas theory
10562464	greenhouse gases
10562464	methane
10562464	models of global warming
10562464	scientific opinion
10562464	temperature records
10562464	theories to explain temperature change
10563659	abstract
10563659	carbon dioxide
10563659	climate models
10563659	greenhouse gas theory
10563659	greenhouse gases
10563659	methane
10563659	models of global warming
10563659	scientific opinion
10563659	temperature records
10563659	theories to explain temperature change
10564008	abstract
10564008	carbon dioxide
10564008	climate models
10564008	greenhouse gas theory
10564008	greenhouse gases
10564008	methane
10564008	models of global warming
10564008	scientific opinion
10564008	temperature records
10564008	theories to explain temperature change
10564480	abstract
10564480	carbon dioxide
10564480	climate models
10564480	greenhouse gas theory
10564480	greenhouse gases
10564480	methane
10564480	models of global warming
10564480	scientific opinion
10564480	temperature records
10564480	theories to explain temperature change
10569040	abstract
10569040	carbon dioxide
10569040	climate models
10569040	greenhouse gas theory
10569040	greenhouse gases
10569040	methane
10569040	models of global warming
10569040	scientific opinion
10569040	temperature records
10569040	theories to explain temperature change
10570000	abstract
10570000	carbon dioxide
10570000	climate models
10570000	greenhouse gas theory
10570000	greenhouse gases
10570000	methane
10570000	models of global warming
10570000	scientific opinion
10570000	temperature records
10570000	theories to explain temperature change
10570053	abstract
10570053	carbon dioxide
10570053	climate models
10570053	greenhouse gas theory
10570053	greenhouse gases
10570053	methane
10570053	models of global warming
10570053	scientific opinion
10570053	temperature records
10570053	theories to explain temperature change
10657172	abstract
10657172	carbon dioxide
10657172	climate models
10657172	greenhouse gas theory
10657172	greenhouse gases
10657172	methane
10657172	models of global warming
10657172	scientific opinion
10657172	temperature records
10657172	theories to explain temperature change
10660443	abstract
10660443	carbon dioxide
10660443	climate models
10660443	greenhouse gas theory
10660443	greenhouse gases
10660443	methane
10660443	models of global warming
10660443	scientific opinion
10660443	temperature records
10660443	theories to explain temperature change
10661475	abstract
10661475	carbon dioxide
10661475	climate models
10661475	greenhouse gas theory
10661475	greenhouse gases
10661475	methane
10661475	models of global warming
10661475	scientific opinion
10661475	temperature records
10661475	theories to explain temperature change
10662701	abstract
10662701	carbon dioxide
10662701	climate models
10662701	greenhouse gas theory
10662701	greenhouse gases
10662701	methane
10662701	models of global warming
10662701	scientific opinion
10662701	temperature records
10662701	theories to explain temperature change
10675723	abstract
10675723	carbon dioxide
10675723	carbon dioxide "production"
10675723	climate models
10675723	external links
10675723	greenhouse gas theory
10675723	greenhouse gases
10675723	methane
10675723	models of global warming
10675723	more extreme weather
10675723	newspapers, magazines, and broadcasts
10675723	other
10675723	other global warmings
10675723	possible positive effects
10675723	potential effects
10675723	scientific
10675723	scientific opinion
10675723	sea level rise
10675723	see also
10675723	spread of disease
10675723	stop of drift
10675723	temperature records
10675723	theories to explain temperature change
10691457	abstract
10691457	carbon dioxide "production"
10691457	external links
10691457	greenhouse gas theory
10691457	more extreme weather
10691457	newspapers, magazines, and broadcasts
10691457	other
10691457	other global warmings
10691457	possible positive effects
10691457	potential effects
10691457	scientific
10691457	sea level rise
10691457	see also
10691457	spread of disease
10691457	stop of drift
10691457	temperature records
10692290	scientific opinion
10711286	scientific opinion
10749535	greenhouse gas theory
