article_id	talk_id	thread_id	thread_title	comments	users	users_hindex	max_depth	tree_hindex	chains_num	chains_comments
327311	23300921	1282	petro geologists	4	4	1	4	1	0	0	{user:'Andrewjlockley', children: [{user:'Short Brigade Harvester Boris', children: [{user:'Awickert', children: [{user:'CurtisSwain'}]}]}]}
327311	23300921	1287	Dissent from consensus by noted scientists and IPCC contributors	11	5	2	5	2	0	0	{user:'-1'}
327311	23300921	1299	European Centre for Disease Prevention and Control	1	1	1	1	1	0	0	{user:'CurtisSwain'}
327311	23300921	1301	medical associations	8	5	1	6	2	0	0	{user:'Alexh19740110', children: [{user:'CurtisSwain'}]}
327311	23300921	1310	'Scientific opinion' is an oxymoron	23	14	2	7	3	1	3	{user:'91.110.7.180', children: [{user:'Stephan Schulz', children: [{user:'Phase Theory', children: [{user:'Stephan Schulz', children: [{user:'Phase Theory', children: [{user:'Stephan Schulz', children: [{user:'Skyemoor'}]}]}]}]}]}]}
327311	23300921	1334	GSA heads up	1	1	1	1	1	0	0	{user:'Awickert'}
327311	23300921	1336	Introduction to introduction	5	5	1	5	1	0	0	{user:'ChildofMidnight', children: [{user:'William M. Connolley', children: [{user:'Yearston', children: [{user:'KimDabelsteinPetersen', children: [{user:'Jaymax'}]}]}]}]}
327311	23300921	1342	Japan Society of Energy and Resources (JSER)	15	5	1	5	3	0	0	{user:'William M. Connolley', children: [{user:'Treedel', children: [{user:'CurtisSwain'}]}]}
327311	23300921	1358	Article has been moved?	4	3	1	4	1	0	0	{user:'ChrisO', children: [{user:'Arthur Rubin', children: [{user:'CurtisSwain', children: [{user:'ChrisO'}]}]}]}
327311	23300921	1363	Is it fair to assume	9	6	2	4	3	0	2	{user:'212.200.205.163', children: [{user:'William M. Connolley', children: [{user:'Rursus'}{user:'212.200.205.163', children: [{user:'William M. Connolley'}]}]}]}
327311	25471942	1373	introductory sentence	15	2	0	11	4	2	10	{user:'212.200.205.163', children: [{user:'Jaymax', children: [{user:'212.200.205.163', children: [{user:'Jaymax'}]}{user:'212.200.205.163', children: [{user:'212.200.205.163'}{user:'212.200.205.163', children: [{user:'Jaymax', children: [{user:'212.200.205.163', children: [{user:'Jaymax', children: [{user:'212.200.205.163', children: [{user:'Jaymax', children: [{user:'212.200.205.163', children: [{user:'Jaymax'}]}]}]}]}]}]}]}{user:'Jaymax'}]}]}]}
327311	25471942	1390	A note about polling	18	5	2	5	1	0	0	{user:'Beeblebrox'}
327311	25471942	1409	Another Idea	7	3	2	5	1	1	1	{user:'Blue Tie', children: [{user:'ZuluPapa5', children: [{user:'Blue Tie'}{user:'Blue Tie', children: [{user:'ZuluPapa5', children: [{user:'Jaymax'}{user:'Jaymax'}]}]}]}]}
327311	25471942	1417	Criteria for inclusion	21	5	0	9	2	0	2	{user:'Jaymax', children: [{user:'CurtisSwain', children: [{user:'Airborne84', children: [{user:'Jaymax', children: [{user:'Airborne84', children: [{user:'Jaymax'}]}]}]}]}]}
327311	25471942	1439	UCS backgrounder / Topic notability	5	3	1	4	1	0	0	{user:'2over0', children: [{user:'Count Iblis', children: [{user:'Jaymax', children: [{user:'Jaymax'}]}]}]}
327311	25471942	1445	Surprised at POV tag	4	4	1	4	1	0	0	{user:'Xtempore', children: [{user:'Airborne84', children: [{user:'CurtisSwain', children: [{user:'Verbal'}]}]}]}
327311	25471942	1450	Proposal to retitle to &quot;Climate Change Opinions&quot;	22	8	2	5	3	0	0	{user:'-1'}
327311	25471942	1473	Meta-discussion	36	9	1	14	3	0	1	{user:'William M. Connolley', children: [{user:'Beeblebrox'}{user:'GoRight', children: [{user:'William M. Connolley'}]}]}
327311	25471942	1510	Proposal 1 for the current protection.	6	4	1	2	2	0	0	{user:'GoRight', children: [{user:'-1'}{user:'Jaymax'}{user:'Jaymax'}]}
327311	25471942	1517	Proposal #2	32	21	2	4	2	0	0	{user:'William M. Connolley'}
327311	25471942	1550	Motion to close	1	1	1	1	1	0	0	{user:'ZuluPapa5'}
327311	25471942	1552	GoRight: &quot;The dispute is over the exclusion of the legitimate points of view concerning &quot;the consensus&quot; which currently occurs on THIS article&quot;	10	6	2	6	3	0	1	{user:'Count Iblis', children: [{user:'GoRight', children: [{user:'Count Iblis'}]}{user:'Nigelj', children: [{user:'Jaymax'}{user:'Jaymax'}{user:'Jaymax', children: [{user:'Alexh19740110', children: [{user:'GoRight', children: [{user:'DHooke1973'}]}]}]}]}]}
327311	25471942	1563	What is to be done?	19	6	2	9	2	0	4	{user:'Gavin.collins', children: [{user:'Jaymax', children: [{user:'Gavin.collins', children: [{user:'Jaymax', children: [{user:'Gavin.collins', children: [{user:'Jaymax'}]}]}]}]}{user:'Gavin.collins'}]}
327311	25471942	1583	I don't have the time to participate in talk page discussions	10	8	2	5	2	1	1	{user:'Count Iblis', children: [{user:'GoRight', children: [{user:'Jaymax', children: [{user:'-1'}{user:'Airborne84'}]}]}{user:'Tjsynkral', children: [{user:'CurtisSwain', children: [{user:'GoRight', children: [{user:'CurtisSwain'}{user:'DHooke1973'}]}]}]}]}
327311	25471942	1594	I had time to create a new article :-)	16	7	1	6	4	0	0	{user:'ZuluPapa5', children: [{user:'-1'}{user:'ZuluPapa5'}{user:'Jaymax', children: [{user:'William M. Connolley', children: [{user:'ZuluPapa5'}{user:'CurtisSwain', children: [{user:'GoRight', children: [{user:'ZuluPapa5'}]}]}]}]}]}
327311	25471942	1611	How this proposal covers this dispute	14	5	1	6	2	0	0	{user:'ZuluPapa5'}
327311	25471942	1626	Scope?	4	3	1	2	1	0	0	{user:'-1'}
327311	25471942	1631	Peer review	2	2	1	2	1	0	0	{user:'Ruhrfisch', children: [{user:'William M. Connolley'}]}
327311	25471942	1634	Scientific Opinion linking to Opinion	3	3	1	3	1	0	0	{user:'Jaymax', children: [{user:'DHooke1973', children: [{user:'GoRight'}]}]}
327311	25471942	1638	Three reverts rule?	4	4	1	3	1	0	0	{user:'-1'}
327311	25471942	1643	hatnote removal	22	5	1	11	1	5	11	{user:'KimDabelsteinPetersen', children: [{user:'Gavin.collins', children: [{user:'KimDabelsteinPetersen', children: [{user:'Jaymax'}{user:'Gavin.collins', children: [{user:'Dmcq', children: [{user:'Gavin.collins', children: [{user:'Jaymax', children: [{user:'Gavin.collins', children: [{user:'Jaymax', children: [{user:'Gavin.collins', children: [{user:'Jaymax'}{user:'Jaymax'}]}]}]}{user:'Gavin.collins', children: [{user:'Jaymax'}]}{user:'Gavin.collins'}]}]}]}{user:'Nigelj', children: [{user:'Jaymax'}{user:'Jaymax', children: [{user:'Gavin.collins', children: [{user:'KimDabelsteinPetersen', children: [{user:'Gavin.collins'}]}]}]}]}]}]}]}]}
327311	25471942	1666	Third Opinion	12	8	2	6	3	0	1	{user:'Yaris678', children: [{user:'Dmcq'}{user:'KimDabelsteinPetersen', children: [{user:'-1'}{user:'-1'}{user:'Airborne84', children: [{user:'CurtisSwain', children: [{user:'Jaymax', children: [{user:'CurtisSwain'}]}]}]}]}]}
327311	25471942	1679	add IPCC context and mission per talk?	33	9	1	9	3	0	0	{user:'William M. Connolley'}
327311	25471942	1713	American Geophysical Union article	13	7	2	7	3	2	2	{user:'Ling.Nut', children: [{user:'Dmcq', children: [{user:'Short Brigade Harvester Boris'}{user:'ZuluPapa5', children: [{user:'Tony Sidaway'}{user:'Dmcq', children: [{user:'CurtisSwain', children: [{user:'Dmcq', children: [{user:'Short Brigade Harvester Boris'}]}]}]}]}]}]}
327311	25471942	1727	Scientific opinion on climate change is ...	11	6	1	7	1	0	0	{user:'-1'}
327311	25471942	1739	Nongovernmental International Panel on Climate Change (NIPCC)	35	13	2	8	4	0	0	{user:'-1'}
327311	25471942	1775	Background to RfC	24	10	1	4	3	0	0	{user:'William M. Connolley'}
327311	25789990	1800	Request for comment	14	10	2	5	2	0	0	{user:'-1', children: [{user:'-1'}{user:'Beeblebrox', children: [{user:'Beeblebrox', children: [{user:'2over0', children: [{user:'2over0'}]}]}]}]}
327311	25789990	1816	Article probation	1	1	1	1	1	0	0	{user:'ChrisO'}
327311	25789990	1818	[[List of climate scientists]]	8	5	1	3	2	0	0	{user:'Jaymax'}
327311	25789990	1827	Royal Society statement	12	5	2	8	2	1	3	{user:'Mglonnro', children: [{user:'Dmcq', children: [{user:'-1'}]}{user:'-1'}{user:'Dmcq', children: [{user:'Stephan Schulz', children: [{user:'Dmcq'}{user:'Mglonnro', children: [{user:'Jaymax', children: [{user:'Stephan Schulz', children: [{user:'Jaymax', children: [{user:'Stephan Schulz'}]}]}]}]}]}]}]}
327311	25789990	1840	Article source quality standards	13	6	1	4	2	0	0	{user:'2over0'}
327311	25789990	1854	Verifications	2	2	1	2	1	0	0	{user:'ZuluPapa5', children: [{user:'Dmcq'}]}
327311	25789990	1857	Validation	16	4	1	9	2	3	4	{user:'ZuluPapa5', children: [{user:'Dmcq', children: [{user:'ZuluPapa5', children: [{user:'-1'}{user:'Dmcq'}{user:'Dmcq', children: [{user:'ZuluPapa5'}{user:'Dmcq', children: [{user:'ZuluPapa5', children: [{user:'Dmcq', children: [{user:'ZuluPapa5'}{user:'Jaymax', children: [{user:'Dmcq'}]}]}]}]}]}]}]}]}
327311	25789990	1874	Validation meaning in wiki	7	3	2	3	2	0	0	{user:'-1'}
327311	25789990	1882	What are the criteria for Synthesis Reports	24	4	1	9	3	0	0	{user:'Jaymax'}
327311	25789990	1907	Bray/von Storch 2003	22	6	1	7	3	2	6	{user:'MikeR613', children: [{user:'Dmcq'}{user:'KimDabelsteinPetersen', children: [{user:'MikeR613', children: [{user:'Jaymax', children: [{user:'MikeR613'}]}{user:'KimDabelsteinPetersen', children: [{user:'MikeR613'}]}]}]}{user:'MikeR613', children: [{user:'Dmcq', children: [{user:'Tony Sidaway', children: [{user:'Dmcq'}{user:'Dmcq', children: [{user:'Jaymax'}{user:'Jaymax', children: [{user:'Dmcq'}]}]}]}]}]}{user:'MikeR613', children: [{user:'Dmcq'}]}]}
327311	25789990	1930	Locked	11	4	1	4	2	0	0	{user:'2over0'}
327311	25789990	1942	Suggest adding [[Scientific American]] link &quot;... . Their so-called &quot;consensus&quot; on global warming is scientifically irrelevant because science isn't settled by popularity.&quot;	5	4	1	5	1	1	1	{user:'99.155.155.73', children: [{user:'Dmcq', children: [{user:'209.255.78.138', children: [{user:'Dmcq', children: [{user:'CurtisSwain'}]}]}]}]}
327311	25789990	1948	An addition to this, or another page? Why haven’t we rallied our collective power to solve global warning?	2	2	1	2	1	0	0	{user:'99.35.9.49', children: [{user:'William M. Connolley'}]}
327311	25789990	1951	Include &quot;List of ...&quot; in section headings	3	3	1	3	1	0	0	{user:'Jaymax', children: [{user:'Airborne84', children: [{user:'Nigelj'}]}]}
327311	25789990	1955	IPCC to  retract remarks that climate change will melt most of the Himalayan glaciers by 2035	3	3	1	3	1	0	0	{user:'Mattisse', children: [{user:'Tony Sidaway', children: [{user:'Jaymax'}]}]}
327311	25789990	1959	Use of an editorial as a source	5	5	1	5	1	0	0	{user:'DGaw', children: [{user:'KimDabelsteinPetersen', children: [{user:'Airborne84', children: [{user:'Gavin.collins', children: [{user:'Short Brigade Harvester Boris'}]}]}]}]}
327311	25789990	1965	Frequently Asked Questions	1	1	1	1	1	0	0	{user:'Airborne84'}
327311	25789990	1967	Content Fork	87	11	2	11	6	0	0	{user:'Gavin.collins', children: [{user:'Nigelj'}{user:'William M. Connolley'}]}
327311	29215040	2055	Dispute Resolution	8	3	0	5	2	0	4	{user:'ZuluPapa5', children: [{user:'Dmcq', children: [{user:'Dmcq'}]}{user:'Gavin.collins', children: [{user:'ZuluPapa5', children: [{user:'Gavin.collins', children: [{user:'ZuluPapa5'}{user:'Gavin.collins'}]}]}]}]}
327311	29215040	2065	Off Topic Tag	9	5	2	4	2	0	0	{user:'GregJackP', children: [{user:'Arthur Rubin', children: [{user:'William M. Connolley', children: [{user:'J. Johnson'}{user:'J. Johnson'}]}]}{user:'Jaymax'}{user:'Jaymax'}{user:'GregJackP', children: [{user:'J. Johnson'}]}]}
327311	29215040	2075	FAQ re-write	12	4	0	5	3	0	0	{user:'Airborne84', children: [{user:'Jaymax', children: [{user:'J. Johnson', children: [{user:'Airborne84'}]}]}{user:'-1', children: [{user:'-1'}{user:'Jaymax'}]}]}
327311	29215040	2088	Principal questions/issues (some elevated from below):	3	2	1	1	1	0	0	{user:'-1'}
327311	29215040	2092	Additional questions	1	1	1	1	1	0	0	{user:'-1'}
327311	29215040	2094	Revised list of questions	3	1	0	2	1	0	0	{user:'J. Johnson', children: [{user:'J. Johnson'}]}
327311	29215040	2098	General comments	13	5	1	5	2	0	0	{user:'Minor4th', children: [{user:'J. Johnson'}]}
327311	29215040	2112	FAQ POV/NPOV	2	2	1	2	1	0	0	{user:'Jaymax', children: [{user:'J. Johnson'}]}
327311	29215040	2115	Pointless edit	2	2	1	2	1	0	0	{user:'J. Johnson', children: [{user:'William M. Connolley'}]}
327311	29215040	2118	Original research?	6	4	1	4	2	0	1	{user:'J. Johnson', children: [{user:'Dmcq', children: [{user:'Arthur Rubin', children: [{user:'Dmcq'}]}]}]}
327311	29215040	2125	Royal Society	7	4	2	7	1	1	1	{user:'TeaDrinker', children: [{user:'Guettarda', children: [{user:'Hans Adler', children: [{user:'J. Johnson', children: [{user:'Hans Adler', children: [{user:'TeaDrinker', children: [{user:'J. Johnson'}]}]}]}]}]}]}
327311	29215040	2133	William K. Stevens	3	2	1	1	1	0	0	{user:'-1'}
327311	29215040	2137	NIPCC	25	9	2	8	4	2	3	{user:'William M. Connolley', children: [{user:'67.176.220.219', children: [{user:'Stephan Schulz', children: [{user:'67.176.220.219', children: [{user:'William M. Connolley', children: [{user:'67.176.220.219', children: [{user:'Stephan Schulz', children: [{user:'67.176.220.219'}]}]}]}]}]}]}]}
327311	29215040	2163	Proposed formulation	49	11	2	15	4	0	1	{user:'J. Johnson', children: [{user:'-1'}{user:'William M. Connolley', children: [{user:'J. Johnson'}]}{user:'Tillman', children: [{user:'William M. Connolley'}]}]}
327311	29215040	2213	&quot;No scientific body&quot;	51	9	2	10	8	0	0	{user:'Arthur Rubin'}
327311	29215040	2265	AEB (AMQUA)	22	7	1	9	3	0	0	{user:'Arthur Rubin', children: [{user:'-1'}{user:'Airborne84', children: [{user:'Nigelj', children: [{user:'Hans Adler', children: [{user:'Airborne84', children: [{user:'Arthur Rubin', children: [{user:'Hans Adler'}]}]}]}]}]}]}
327311	29215040	2288	Trying to refocus	13	6	2	8	1	3	3	{user:'Hans Adler', children: [{user:'Dmcq', children: [{user:'Hans Adler'}{user:'Arthur Rubin', children: [{user:'Stephan Schulz', children: [{user:'Nigelj', children: [{user:'Jaymax'}]}{user:'Nigelj'}]}{user:'Dmcq', children: [{user:'Arthur Rubin', children: [{user:'Jaymax', children: [{user:'Arthur Rubin', children: [{user:'Dmcq'}]}]}]}]}]}]}]}
327311	29215040	2302	It's a summary of part of our article per [[WP:LEDE]]	6	3	1	6	1	1	3	{user:'Nigelj', children: [{user:'Arthur Rubin', children: [{user:'Nigelj', children: [{user:'Arthur Rubin', children: [{user:'Dmcq', children: [{user:'Arthur Rubin'}]}]}]}]}]}
327311	30074743	2309	Straw Poll	21	10	3	4	3	0	0	{user:'Jaymax'}
327311	30074743	2332	Undue weight in lede &quot;For debate on scientific consensus, see [[Climate change consensus]].&quot; ... misleading.	4	4	1	3	1	0	0	{user:'99.54.139.178', children: [{user:'Jaymax', children: [{user:'Hans Adler'}{user:'Dmcq'}]}]}
327311	30074743	2337	[[systematic review]] is not a synthesis report	3	2	1	2	1	0	0	{user:'Jaymax'}
327311	30074743	2341	How much anthropogenic?	8	6	2	4	2	0	0	{user:'Ed Poor', children: [{user:'Stephan Schulz'}{user:'Dmcq'}{user:'Jaymax'}{user:'Nigelj', children: [{user:'Jaymax', children: [{user:'Dmcq'}]}{user:'Arthur Rubin'}]}]}
327311	30074743	2350	FAQ #16	4	3	1	4	1	0	0	{user:'J. Johnson', children: [{user:'Jaymax', children: [{user:'Airborne84', children: [{user:'J. Johnson'}]}]}]}
327311	30074743	2355	Relevance tag still needed?	4	3	1	4	1	0	1	{user:'Airborne84', children: [{user:'CurtisSwain', children: [{user:'Nigelj', children: [{user:'CurtisSwain'}]}]}]}
327311	30074743	2360	Featured Article	3	3	1	1	1	0	0	{user:'-1'}
327311	30074743	2364	Study from 2009	2	2	1	2	1	0	0	{user:'Airborne84', children: [{user:'Dmcq'}]}
327311	30074743	2367	Dissent	15	9	2	11	2	0	0	{user:'Multiperspective', children: [{user:'Airborne84'}]}
327311	30074743	2383	Citing what the scientific method is not	4	3	1	3	2	0	0	{user:'Nigelj', children: [{user:'Dmcq'}{user:'Dmcq', children: [{user:'J. Johnson'}]}]}
327311	30074743	2388	Lindzen quote	26	11	2	7	3	0	0	{user:'Jprw', children: [{user:'Dmcq'}]}
327311	30074743	2415	A UC Berkeley team's preliminary findings in a review of temperature data confirm global warming studies	4	4	1	4	1	0	0	{user:'87.148.236.161', children: [{user:'Dmcq', children: [{user:'J. Johnson', children: [{user:'Tillman'}]}]}]}
327311	30074743	2420	Opinion vs. determination	7	4	2	4	2	0	1	{user:'99.36.19.221', children: [{user:'-1'}{user:'-1'}{user:'Dmcq', children: [{user:'99.35.13.213'}{user:'99.35.13.213', children: [{user:'Dmcq'}]}]}]}
327311	30074743	2428	Add  [http://www.scientificamerican.com/article.cfm?id=why-are-americans-so-ill Why Are Americans So Ill-Informed about Climate Change?] from [[Scientific American]] for comparison?	24	11	1	10	3	0	2	{user:'99.181.145.228', children: [{user:'Dmcq', children: [{user:'Airborne84', children: [{user:'Short Brigade Harvester Boris', children: [{user:'Airborne84', children: [{user:'Short Brigade Harvester Boris'}]}]}]}]}]}
327311	30074743	2453	Add LA Times resources	16	10	2	8	2	2	3	{user:'99.190.80.200', children: [{user:'Arthur Rubin'}{user:'Arthur Rubin', children: [{user:'Short Brigade Harvester Boris', children: [{user:'J. Johnson', children: [{user:'209.255.78.138', children: [{user:'J. Johnson', children: [{user:'108.73.113.166', children: [{user:'J. Johnson'}]}]}]}]}]}]}{user:'Dmcq', children: [{user:'99.181.150.243', children: [{user:'Dmcq', children: [{user:'J. Johnson'}]}]}]}]}
327311	30074743	2470	Consensus is meaningless	16	6	2	6	2	0	0	{user:'Foofighter20x', children: [{user:'Short Brigade Harvester Boris'}]}
327311	30074743	2487	Reversions?	5	3	1	5	1	1	2	{user:'J. Johnson', children: [{user:'Dmcq', children: [{user:'J. Johnson', children: [{user:'Stephan Schulz', children: [{user:'J. Johnson'}]}]}]}]}
327311	30074743	2493	POV	5	4	1	4	1	0	1	{user:'65.116.205.162', children: [{user:'Dmcq', children: [{user:'Ed Poor', children: [{user:'KimDabelsteinPetersen'}{user:'Dmcq'}]}]}]}
327311	30074743	2499	National Research Council	1	1	1	1	1	0	0	{user:'Sjoffutt'}
327311	30074743	2501	Proposed table to clarify what the consensus is on	11	4	2	4	2	0	0	{user:'-1'}
327311	30074743	2513	Lawrence Bodenstein	6	4	2	4	2	1	1	{user:'Vsmith', children: [{user:'Dmcq', children: [{user:'Vsmith', children: [{user:'Tillman'}]}]}]}
327311	30074743	2520	A &quot;manufactured consensus&quot;?	3	3	1	1	1	0	0	{user:'-1'}
327311	30074743	2524	Infograph - is it relevant?	7	7	1	4	2	0	0	{user:'117.197.251.2', children: [{user:'J. Johnson'}]}
327311	34067444	2532	Picture	73	14	1	13	4	0	0	{user:'Andy0093', children: [{user:'Dmcq', children: [{user:'Nigelj', children: [{user:'Arthur Rubin'}]}]}]}
327311	34067444	2607	Proposal of name change	17	9	3	2	2	0	0	{user:'IanOfNorwich'}
327311	34067444	2625	Committee of Geological Sciences of the Polish Academy of Sciences	55	10	1	13	5	2	8	{user:'98.135.45.17', children: [{user:'NewsAndEventsGuy', children: [{user:'MastCell', children: [{user:'NewsAndEventsGuy'}{user:'NewsAndEventsGuy', children: [{user:'98.135.45.17', children: [{user:'NewsAndEventsGuy', children: [{user:'98.135.45.17', children: [{user:'NewsAndEventsGuy', children: [{user:'98.135.45.17', children: [{user:'NewsAndEventsGuy'}{user:'NewsAndEventsGuy', children: [{user:'98.135.45.17', children: [{user:'NewsAndEventsGuy', children: [{user:'98.135.45.17'}]}]}]}]}]}]}]}]}]}]}]}]}
327311	34067444	2681	discussion about images in the article	3	2	1	2	1	0	0	{user:'Andy0093', children: [{user:'Dmcq'}]}
327311	34067444	2685	The Bray and von Storch 2003 section	7	4	1	5	2	0	3	{user:'Mystylplx', children: [{user:'NewsAndEventsGuy', children: [{user:'Mystylplx', children: [{user:'NewsAndEventsGuy', children: [{user:'Mystylplx'}]}]}]}{user:'Dmcq'}]}
